Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c74b87c22935bec336314478ca1645d56aabe27af2e22d5dabba0de6ef417b0d,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.079971,51.463120,On or near QUORN ROAD,E01004045,Southwark 027A,Investigation complete; no suspect identified
820cbc0abdd14be43c5f851c2b5170c6be5ca3e486959eb55c655e1c31df8dcd,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.068681,51.472736,On or near ,E01004067,Southwark 022E,Investigation complete; no suspect identified
0a1f7139cfee8f1550a354d13112feb44afb6399ff24a3f81bdb1ef8cb3eadcf,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.069446,51.472362,On or near ,E01004067,Southwark 022E,Investigation complete; no suspect identified
c6bab07f948ea6fbd96211581100ff07776bf069191dc9cdbb32948ec83fc5f0,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.068681,51.472736,On or near ,E01004067,Southwark 022E,Investigation complete; no suspect identified
5d60e469a92dced1d67e5ab6bb4e181acf7c5083d59347052fdf9ff8b79d55f9,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.069446,51.472362,On or near ,E01004067,Southwark 022E,Investigation complete; no suspect identified
2d6243e9fa761a36cf13613ee1badae0e37fac7046b4a6af8d51a6dc1c6ed0c7,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.069446,51.472362,On or near ,E01004067,Southwark 022E,Investigation complete; no suspect identified
98c8d1c7ea8d16497fe358e21fc52415b5c67e6b85017202ef1e5efe02051ae7,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.091679,51.503391,On or near Borough High Street,E01003929,Southwark 002B,Investigation complete; no suspect identified
a49370ebefe586e2a61c4748de2013ab1de54423dab183d7a602199674bc4cd1,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.078693,51.504851,On or near ,E01004027,Southwark 003E,Investigation complete; no suspect identified
f0a2da07e4cf30ebf4bcf592b88f094bf1c52426398295c9af597bd4f2a81792,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.076256,51.488895,On or near ,E01004040,Southwark 013C,Investigation complete; no suspect identified
e03a7de2e79f80733601f8de2c40182b717fa722f756c6ff5454911a5af43167,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.072427,51.463463,On or near Adys Road,E01004065,Southwark 025D,Investigation complete; no suspect identified
8136b8bd9c8c9a6fe97c87c5a85fecd206814ca35335a870d662685fe5189076,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.066667,51.476777,On or near Furley Road,E01004008,Southwark 022B,Investigation complete; no suspect identified
1ad22739b92fe3fa09ba50a8038e03ce6bc56d199f009f4d532d90f8b1e45a3c,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.093957,51.493347,On or near Rodney Place,E01032722,Southwark 012F,Investigation complete; no suspect identified
3f5f0d8bd5089a6bbef35d2e99aa7b63be4c240261e2ff09897cf8703caf440b,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.086692,51.504452,On or near ,E01003981,Southwark 006F,Investigation complete; no suspect identified
c963903db877cde5453457654f227cb479f24026c75b0246cc117368f72077ed,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.082358,51.485146,On or near Thurlow Street,E01003970,Southwark 016C,Local resolution
d089b0209c0e2ceddde97dd9c6fec8e05b0226c37d8c9ed9a6da650cddfc55c3,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.106685,51.508094,On or near Upper Ground,E01003934,Southwark 002C,Investigation complete; no suspect identified
240702e2ff44f5bbc76ea594eec8f600551b5c05be7c402c6d5d60e205ed1bb9,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.092680,51.496321,On or near Garland Close,E01003942,Southwark 006D,Investigation complete; no suspect identified
808d7fe0aefa942f902f23ee1a92398225db066d4c4418a6ac331df3f0f8ac75,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.094356,51.496888,On or near ,E01003943,Southwark 009C,Investigation complete; no suspect identified
1c7b3e6202af63f1540476295db22c791ef0883b79509843d000ec86c85e5ac4,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.098096,51.483532,On or near Harding Close,E01003991,Southwark 017C,Investigation complete; no suspect identified
b85d571fef36d8c5016ff93e288ecbbd0aac1ea6315463b6838a5f7abeaab681,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.092022,51.447894,On or near Turney Road,E01004069,Southwark 031A,Investigation complete; no suspect identified
39bffa8a70b9c83b6a7cd88f231037eb90eaa48d147efada5bbb24d31cd8d6c3,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.101978,51.505887,On or near Price's Street,E01003934,Southwark 002C,Investigation complete; no suspect identified
f442d22a3dade70ebfa08fb870ad828adc7ef91874555a212bbbb0d0bacfb0e1,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.092845,51.491674,On or near Content Street,E01032722,Southwark 012F,Offender given a caution
16562922673293b5bd0271d36e3ece5e216894789e6bb4cc79fb01c031cf9baf,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.086247,51.474490,On or near Camberwell Glebe,E01003911,Southwark 020A,Offender given a caution
dac7afd9cbcfe09f0456fb304e15252497565966e17f0e6d4500cc22587cdc4b,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.072431,51.467474,On or near Choumert Road,E01004063,Southwark 025C,Investigation complete; no suspect identified
dac7afd9cbcfe09f0456fb304e15252497565966e17f0e6d4500cc22587cdc4b,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.072431,51.467474,On or near Choumert Road,E01004063,Southwark 025C,Investigation complete; no suspect identified
b5373042f82747154ed6a199fda35aa5f54d4fdfbe7e549747494d2fec669603,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.089601,51.477971,On or near Picton Street,E01003918,Southwark 020D,Investigation complete; no suspect identified
77d53e33d1b3a27d27de4773a52fa3cee54a608883a0d19e2de3f7b32d68590f,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.098406,51.478501,On or near Wyndham Road,E01003919,Southwark 021A,Investigation complete; no suspect identified
30c5a91df0b187f6df2de6f722b3b830d9b64712bb39caaeb7f225604a52f6f0,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.066274,51.475511,On or near Goldsmith Road,E01004008,Southwark 022B,Investigation complete; no suspect identified
25a8196d6824809da25c191f676f65afe28d3e272ee294a0f00663185452076c,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.075618,51.466331,On or near Danby Street,E01004063,Southwark 025C,Investigation complete; no suspect identified
4300ed88ecdcf35581466c8e6cc98b51389950bad8d39ee3f71f06a2f5fbf91e,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.069776,51.497952,On or near Freda Street,E01004028,Southwark 004E,Investigation complete; no suspect identified
750d87918a3bf0471ca458d2f400eaae393ce40c9863afc70eca5cfb19ac62db,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.105563,51.488239,On or near Kennington,E01003998,Southwark 014D,Investigation complete; no suspect identified
c4f2003981530e0529b41c6e9d44cd602c97f6a83e2be43aa5ab9685b4fdc0ec,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.097513,51.489241,On or near ,E01032639,Southwark 014F,Local resolution
1717a0026f7c5928998775e02dff4ceca31223b9203cc080f8f15f49a9e5da80,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.068321,51.458414,On or near Ferris Road,E01004021,Southwark 028D,Suspect charged
3e427725bf288fd64afedbf225acb74f8242479249947e0d17686ac3bf078a78,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.062164,51.496387,On or near Further/Higher Educational Building,E01004022,Southwark 004C,Investigation complete; no suspect identified
3e360c308257995a765ebf2240a52f61758faad97241c62e2f982264b04a1976,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.064253,51.471206,On or near HARDERS ROAD,E01004067,Southwark 022E,Investigation complete; no suspect identified
0cd39c0a4c9a367867cbc94d6738acc1f581876d91e70c8da3620a900fd78f1e,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.096244,51.474743,On or near STATION TERRACE,E01003922,Southwark 021D,Investigation complete; no suspect identified
67583b320d434d3065af23143b97ab84fc94b8b499758055530a8cd05bdeb826,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.035014,51.499577,On or near ROTHERHITHE STREET,E01004056,Southwark 008A,Suspect charged
3d9c9d0c34965f2c698e1daff017dde7d0f562c5d52566cf577cad93282c2699,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.084317,51.487911,On or near ALSACE ROAD,E01003971,Southwark 015D,Offender given penalty notice
63b301d8e592c6f1dd67307a82c4ca2cf21f3ce54648e8a497e7d7ba335f4aae,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.089933,51.482437,On or near CANAL STREET,E01003969,Southwark 017B,Offender given a caution
71a501a43e41f33354699e28de337afd1bde6845dec684242f81e22f032fbe36,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.079732,51.503430,On or near TOOLEY STREET,E01004027,Southwark 003E,Investigation complete; no suspect identified
962e85ba77744a3fe8b44dc0d461c06eaa610b83753a86664fe2e27f8cea3826,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.075931,51.582007,On or near Birstall Road,E01002073,Haringey 024D,Investigation complete; no suspect identified
5c1c2bd6fba858f5a0054b2daa0257b3a055d452d6c278f528d3c7f8e59b7df4,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.107114,51.588800,On or near Sydney Road,E01001998,Haringey 023A,Local resolution
ca7316a242c0754c2b1724dafe025b1a8796b7e43ce5a83e07ab88a312bdc3ea,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.125289,51.608093,On or near Keats Place,E01001973,Haringey 004D,Investigation complete; no suspect identified
616cebc66b28ae7db6a21359ad340fc8cf2acf4bd52c3b1f94dc0137a710c02a,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.104841,51.591731,On or near Coleraine Road,E01002031,Haringey 016D,Investigation complete; no suspect identified
d2268bf12621f64e872d8a99bc2f06a686accb56dac55c389458a6f65412d54b,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.095147,51.605017,On or near Rivulet Road,E01002093,Haringey 005B,Investigation complete; no suspect identified
eb308b067bec12e96e5e11924f79d645f5b30696608d0eca0fc0ee7c7a94e417,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.074190,51.592437,On or near Steele Road,E01001981,Haringey 018B,Investigation complete; no suspect identified
783dd76b0045c6016788b528f54321bab0d9398279a7ef6e013f051434ee059a,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.093688,51.583996,On or near Cranleigh Road,E01002043,Haringey 026A,Investigation complete; no suspect identified
f2980e7c8f2da434385d1f0a9952465f99caed8ae25f7ced5b8b54f7bfe59bce,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.106720,51.584387,On or near B138,E01002004,Haringey 023D,Investigation complete; no suspect identified
a06d25ffbc73df92426ab91f8adb141d75c4ff93a72aba099434c35c9297b505,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.122312,51.580834,On or near Tottenham Lane,E01001990,Haringey 034C,Investigation complete; no suspect identified
d76b9960993f4a2bfd66f3b79515ebe8c554d81362c58b7226f9d396da08e7bc,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.086865,51.601403,On or near Waltheof Gardens,E01002096,Haringey 005C,Investigation complete; no suspect identified
7eb70205968896933bdb8438241cdb28b2b987fd45dc19bada5bdf97cb5dd1d6,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.093572,51.579867,On or near Warwick Gardens,E01002047,Haringey 027C,Investigation complete; no suspect identified
14274f60f0885ec164d50e449e0480857f5dc0291d92af88fd4d5463ae823b83,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.109529,51.596015,On or near ,E01002029,Haringey 016B,Offender given penalty notice
101c0d71b97ca563371c028f2a75070d57379c651b1e6e619f28725483516da1,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.084965,51.575860,On or near Netherton Road,E01002056,Haringey 032C,Investigation complete; no suspect identified
cc43304ce3fcc3d1d3807cd477627bdec74fbfd28ee3e3dbfe06b537ee140c2a,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.128026,51.580170,On or near Russell Road,E01001989,Haringey 033D,Investigation complete; no suspect identified
264290d789715c4d32ecf1158fe707b208d5fd745f547f1063b06577a609eea7,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.077935,51.584108,On or near Lomond Close,E01002073,Haringey 024D,Suspect charged
b9743b8459208be13e7b6180f80e42e0bc440dd03ce6589cb899695b52305f3e,2022-08,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
f5f417f616356e62a1bf1e237191cbdff5c377a53b1a0206f110b84b2553024d,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.114249,51.579302,On or near Inderwick Road,E01002060,Haringey 028D,Investigation complete; no suspect identified
b97d4a0e8c1690c9f9c5342397e163fe225c19f63a4e2c091eddb14b588d3ee8,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.068423,51.607225,On or near ,E01002034,Haringey 037A,Suspect charged
6fcb6b01a5b72ca0ed747e19dea063b1b87bf06c8d3702805cbfa17d478e3b7b,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.096538,51.598682,On or near ,E01002100,Haringey 008B,Local resolution
1d2bf73b318b776c26ff9dbdc61db536494c5d70864551a581cec09df6fc763c,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.100056,51.578057,On or near Burgoyne Road,E01002002,Haringey 031C,Investigation complete; no suspect identified
a7c91a164affff4b69f580c1f6564b7169a2197d135c1b0430e7f105b625b704,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.107673,51.569790,On or near Oxford Road,E01002065,Haringey 036D,Offender given penalty notice
454c31a3e289e505dcff867a90143b6e3d3fc5fab11fa2dd3171ec5b5f034cd5,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.072733,51.584230,On or near ,E01002069,Haringey 024B,Investigation complete; no suspect identified
2cbc487eca8e74e4436b879c10525f6e4e204e4ff26e22e6f08ea5c083e2bedd,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.111233,51.591123,On or near HORNSEY PARK ROAD,E01002030,Haringey 016C,Local resolution
b3b8839966d1a28a21728fe9211be33e0bd02fa7068fbb3b77f65d0314d1b070,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.076713,51.591516,On or near NAPIER ROAD,E01001982,Haringey 018C,Offender given a caution
29f60c744028d3cdd887d0876b4ed1258d7d2d10f1146e19ee4415d4ea02c4f3,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.108801,51.599285,On or near CAMBRIDGE CLOSE,E01002105,Haringey 007D,Investigation complete; no suspect identified
29f60c744028d3cdd887d0876b4ed1258d7d2d10f1146e19ee4415d4ea02c4f3,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.108801,51.599285,On or near CAMBRIDGE CLOSE,E01002105,Haringey 007D,Offender given penalty notice
3688aa790475d7c8a3dd1c09fb20b7d64c70d45467a01c8b18c02eeb9cfeaead,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.096980,51.607448,On or near THETFORD CLOSE,E01002090,Haringey 005A,Local resolution
4ac3d81413c22d1644aad172b40bee1e07adb49468a5360065a4ea3722b14cfe,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.079423,51.593305,On or near MARDEN ROAD,E01001980,Haringey 018A,Investigation complete; no suspect identified
fddbbd78974ff97cc92364e20dec70940922fdf47d634fefb7fa26768d1b3c79,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.095537,51.605006,On or near RIVULET ROAD,E01002104,Haringey 008D,Local resolution
1344bbe6ca44bec0cb8d99f5c637ccf2c34e8231a70f0d6d1105bcbbf7179a6d,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.080389,51.588905,On or near PHILIP LANE,E01002067,Haringey 024A,Investigation complete; no suspect identified
b6f5157fbcbb53d7aae3956b3af6e4a75ae1b0cbd986d27207b5cce76bc96b54,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.091160,51.523382,On or near CHEQUER STREET,E01002706,Islington 023E,Investigation complete; no suspect identified
b6f5157fbcbb53d7aae3956b3af6e4a75ae1b0cbd986d27207b5cce76bc96b54,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.091160,51.523382,On or near CHEQUER STREET,E01002706,Islington 023E,Investigation complete; no suspect identified
b6f5157fbcbb53d7aae3956b3af6e4a75ae1b0cbd986d27207b5cce76bc96b54,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.091160,51.523382,On or near CHEQUER STREET,E01002706,Islington 023E,Investigation complete; no suspect identified
ca19dbebe111e9196d5113d4202be4481f658286874aae9b3bf87ce96c5b6e0b,2022-08,Metropolitan Police Service,Metropolitan Police Service,-0.112449,51.556198,On or near Caedmon Road,E01002751,Islington 005E,Local resolution
